TextID;Segment_nature;Segment_set;PairID;Segment;Topic;URL;URL_ID
460;manually constructed;SetD;19;Sapr¢fito ‚ a defini‡Æo biol¢gica dos organismos cuja alimenta‡Æo consiste em substƒncias orgƒnicas provenientes da decomposi‡Æo de mat‚ria orgƒnica.;Biology;Researchers;None
461;manually constructed;SetD;20;Seres heter¢trofos sÆo seres incapazes de realizar fotoss¡ntese, consequentemente torna-se necess rio alimentar-se de  outros seres vivos aut¢trofos ou heter¢trofos.;Biology;Researchers;None
462;manually constructed;SetD;21;Acat¡sia ‚ uma sensa‡Æo subjetiva de inquieta‡Æo acompanhada dos sinais objetivos correspondentes.ÿ;Biology;Researchers;None
463;manually constructed;SetD;23;O paciente levanta-se frequentemente e possui movimentos repetitivos ;Biology;Researchers;None
464;manually constructed;SetD;25;O paciente levanta-se frequentemente e possui movimentos estereotipados. ;Biology;Researchers;None
465;manually constructed;SetD;26;Na mitose, os cromossomos duplicados ficam exatamente segregados em duas c‚lulas, com n£cleos pr¢prios, gerados no processo.;Biology;Researchers;None
466;manually constructed;SetD;27;O processo de mitose ‚ dividido em quatro est gios: pr¢fase, met fase, an fase e tel¢fase. ;Biology;Researchers;None
467;manually constructed;SetD;28;A radioterapia ‚ um m‚todo de tratamento capaz de destruir c‚lulas tumorais, empregando feixe de radia‡äes ionizantes.;Biology;Researchers;None
468;manually constructed;SetD;35;As prote¡nas atuam na forma‡Æo de todos os seres vivos, em seu desenvolvimento e crescimento.;Biology;Researchers;None
469;manually constructed;SetD;37;Os amino cidos sÆo as unidades b sicas das prote¡nas, ligados entre si por liga‡äes pept¡dicas.;Biology;Researchers;None
470;manually constructed;SetD;38;As prote¡nas conjugadas sÆo prote¡nas capazes de liberar, al‚m de amino cidos, um grupo prost‚tico.;Biology;Researchers;None
471;manually constructed;SetD;39;As prote¡nas derivadas nÆo sÆo naturais, mas sim obtidas como resultado de processos de degrada‡Æo de prote¡nas simples ou conjugadas.;Biology;Researchers;None
472;manually constructed;SetD;40;O  cido desoxirribonucleico (DNA) consiste em um composto orgƒnico respons vel pelo controle do desenvolvimento e funcionamento dos seres vivos.;Biology;Researchers;None
473;manually constructed;SetD;41;Gineceu ‚ o conjunto de ¢rgÆos femininos e ‚ constitu¡do pelos carpelos ou pistilos, nos quais ficam armazenados os gametas femininos da flor.;Biology;Researchers;None
474;manually constructed;SetD;42;Androceu ‚ o conjunto de ¢rgÆos masculinos e ‚ constitu¡do pelos estames, nos quais ficam armazenados os gametas masculinos da flor.;Biology;Researchers;None
475;manually constructed;SetD;43;Anticorpos sÆo glicoprote¡nas produzidos pelos animais cuja fun‡Æo primordial ‚ o combate de substƒncias estranhas ao organismo.;Biology;Researchers;None
476;manually constructed;SetD;48;As art‚rias, em contraste com as veias, transportam o sangue do cora‡Æo para o resto do corpo, oxigenando os ¢rgÆos e tecidos.;Biology;Researchers;None
477;manually constructed;SetD;50;As veias sÆo os vasos sangu¡neos respons veis pelo transporte de CO2 dos tecidos para o cora‡Æo.;Biology;Researchers;None
478;manually constructed;SetD;51;O daltonismo ou discromatopsia ‚ uma perturba‡Æo da visÆo caracterizada pela incapacidade de diferenciar cores, principalmente verde e vermelho.;Biology;Researchers;None
479;manually constructed;SetD;53;O daltonismo ou discromatopsia pode ser dividido em trˆs tipos: Monocromacias, Dicromacias e Tricromacias An¢malas.;Biology;Researchers;None
480;manually constructed;SetD;54;Pleiotropia ‚ um fen“meno caracterizado pelo fato de um gene ter a capacidade de determinar mais de uma caracter¡stica simultaneamente.;Biology;Researchers;None
481;manually constructed;SetD;55;O princ¡pio de funcionamento de uma bomba nuclear se baseiam nos processos de fusÆo e fissÆo nuclear, gerando um grande poder de destrui‡Æo.;Physics;Researchers;None
482;manually constructed;SetD;58;As enzimas de restri‡Æo desempenham a fun‡Æo de clivagem do DNA em pontos espec¡ficos ao reconhecer sequˆncias espec¡ficas de bases.;Biology;Researchers;None
483;manually constructed;SetD;59;As enzimas de restri‡Æo possuem alta especificidade, clivando framentos de DNA idˆnticos apenas em pontos determinados.;Biology;Researchers;None
484;manually constructed;SetD;60;A 1¦ lei de Newton determina que o movimento de um corpo em movimento cont¡nuo  s¢ sofrer  altera‡äes sob a a‡Æo de uma for‡a externa.;Physics;Researchers;None
485;manually constructed;SetD;61;A sinaliza‡Æo celular ‚ um sistema de comunica‡Æo respons vel pelo controle das atividades e fun‡äes celulares.;Biology;Researchers;None
486;manually constructed;SetD;62;O transtorno do d‚ficit de aten‡Æo e hiperatividade (TDAH) ‚ uma condi‡Æo do desenvolvimento em que h  um forte elemento neurobiol¢gico, apresentando como sintomas d‚ficit de aten‡Æo e hiperatividade.;Psychology;Researchers;None
487;manually constructed;SetD;64;A s¡ndrome de DiGeorge ‚ fatal caso nÆo seja realizado seu tratamento, consistindo no transplante de tecido t¡mico ou de c‚lulas tronco.;Biology;Researchers;None
488;manually constructed;SetD;65;Oÿtranstorno obsessivo compulsivoÿ(TOC) ‚ caracterizado quando sÆo verificadas ideias obssessivas ou rituais compulsivos que alcan‡am um n¡vel cr¡tico.;Psychology;Researchers;None
489;manually constructed;SetD;67;A prevalˆncia da esquizofrenia ‚ de aproximadamente 1% em um n¡vel mundial.;Psychology;Researchers;None
490;manually constructed;SetD;69;Ainda que seja desconhecida a causa espec¡fica da esquizofrenia, verificaram-se fatores biol¢gicos como prov veis causadores, eliminando-se fatores sociais.;Psychology;Researchers;None
491;manually constructed;SetD;70;A probabilidade de um dos gˆmeos desenvolver a doen‡a ‚ de 50% caso o outro j  possua essa condi‡Æo.;Psychology;Researchers;None
492;manually constructed;SetD;71;Pessoas vulner veis podem sofrer sintomas causados por estressores, sejam bioqu¡micos ou sociais.;Psychology;Researchers;None
493;manually constructed;SetD;72;Pacientes que possuem subtipo paranoide cujo funcionamento era bom antes do desenvolvimento da doen‡a estÆo mais suscet¡veis ao suic¡dio, embora tenham maior chance de recupera‡Æo.;Psychology;Researchers;None
494;manually constructed;SetD;73;Pacientes cujo tratamento ‚ mais precoce possuem maior chance de responder a ele de modo mais r pido e eficiente.;Psychology;Researchers;None
495;manually constructed;SetD;74;Na ausˆncia do tratamento com drogas antipsic¢ticas ap¢s o primeiro epis¢dio, entre 70% e 80% dos pacientes apresentam outro epis¢dio nos pr¢ximos 12 meses.;Psychology;Researchers;None
496;manually constructed;SetD;75;O uso persistente de drogas antipsic¢ticas tem a capacidade de reduzir essa taxa para aproximadamente 30%.;Psychology;Researchers;None
497;manually constructed;SetD;76;Apenas cerca de 15% dos pacientes possuem a capacidade de retornar ao n¡vel de funcionamento de antes do desenvolvimento da doen‡a.;Psychology;Researchers;None
498;manually constructed;SetD;79;A endocardite infecciosa e a nÆo infecciosa sÆo poss¡veis causadoras de embolias e comprometimento da fun‡Æo card¡aca.;Biology;Researchers;None
499;manually constructed;SetD;81;O transtorno de personalidade narcisista ‚ caracterizado por um comportamento de grandiosidade.;Psychology;Researchers;None
500;manually constructed;SetD;84;Quando o paciente apresenta medo acentuado ou persistente por seis meses ou mais, ‚ poss¡vel diagnosticar a fobia social.;Psychology;Researchers;None
501;manually constructed;SetD;85;Agorafobia ‚ o quadro de medo e ansiedade de ficar aprisionado em um lugar ou situa‡Æo.;Psychology;Researchers;None
502;manually constructed;SetD;86; poss¡vel evitar ou enfrentar essas situa‡äes, a custo de substancial ansiedade.;Psychology;Researchers;None
503;manually constructed;SetD;87;O transtorno de estresse agudo (TEA) ‚ um per¡odo breve ap¢s um evento traum tico no qual ocorrem recorda‡äes invasivas. ;Psychology;Researchers;None
504;manually constructed;SetD;88;O transtorno de estresse p¢s-traum tico (TEPT) ‚ um per¡odo posterior a um evento traum tico no qual ocorrem recorda‡äes invasivas recorrentes. ;Psychology;Researchers;None
505;manually constructed;SetD;89;O desenvolvimento do transtorno de estresse p¢s-traum tico (TEPT) pode ocorrer como consequˆncia do transtorno de estresse a agudo (TEP) ou separadamente, em um per¡odo de at‚ seis meses posterior ao trauma. ;Psychology;Researchers;None
506;manually constructed;SetD;90;Em casos muito mais raros, os eventos sÆo revividos como flashbacks e os pacientes reagem como na situa‡Æo original.;Psychology;Researchers;None
507;manually constructed;SetD;91;Como efeito negativo sobre a cogni‡Æo e o humor, o paciente pode sofrer amn‚sia dissociativa, relativa a partes importantes do evento traum tico.;Psychology;Researchers;None
508;manually constructed;SetD;92;Durante a terapia EMDR, enquanto imaginam uma nova exposi‡Æo ao trauma, o paciente ‚ solicitado a seguir com os olhos o dedo em movimento do terapeuta.;Psychology;Researchers;None
509;manually constructed;SetD;93;Uma poss¡vel consequˆncia do transtorno de personalidade paranoide preexistente pode ser o transtorno delirante.;Psychology;Researchers;None
510;manually constructed;SetD;94;O funcionamento psicossocial nÆo sofre muitas altera‡äes, a menos que del¡rios oriundos da cren‡a delirante surjam.;Psychology;Researchers;None
511;manually constructed;SetD;95;A determina‡Æo do diagn¢stico ‚ realizado ap¢s o descarte de poss¡veis causas dos del¡rios com base no hist¢rico e nos sintomas do paciente.;Psychology;Researchers;None
512;manually constructed;SetD;96;A periculosidade do paciente ‚ avaliada pelo m‚dico, especialmente em rela‡Æo aos del¡rios.;Psychology;Researchers;None
513;manually constructed;SetD;98;A maioria dos pacientes tem condi‡äes de permanecer empregado.;Psychology;Researchers;None
514;manually constructed;SetD;99;O tratamento tem o objetivo de estabelecer uma rela‡Æo m‚dico-paciente efetiva.;Psychology;Researchers;None
515;manually constructed;SetD;100;Nesse dist£rbio psiqui trico, o foco da preocupa‡Æo nÆo se restringe a uma £nica questÆo e est  suscet¡vel a mudan‡as ao longo do tempo. ;Psychology;Researchers;None
516;manually constructed;SetD;101;Ataque de pƒnico ‚ um abrupto per¡odo de curta dura‡Æo em que h  intenso desconforto, ansiedade ou medo, acompanhado por sintomas som ticos e/ou cognitivos.;Psychology;Researchers;None
517;manually constructed;SetD;102;O transtorno do pƒnico caracteriza-se como decorrente de ataques de pƒnico repetidos, associados com medos de futuras amea‡as ou mudan‡as de comportamento para fins de autoprote‡Æo em rela‡Æo a novos ataques.;Psychology;Researchers;None
518;manually constructed;SetD;104;"Pode ocorrer resposta comportamental devido ao transtorno de pƒnico; por exemplo, o afastamento de situa‡äes que poderiam induzir sua ocorrˆncia.";Psychology;Researchers;None
519;manually constructed;SetD;105;"Em alguns ind¡viduos, o transtorno do pƒnico pode ser tratado sem uma interven‡Æo formal; no entanto, em outras esse transtorno prossegue de modo cr“nico e flutuante.";Psychology;Researchers;None
520;manually constructed;SetD;106;Na ausˆncia de comportamentos de esquiva, o necess rio para se tratar o transtorno do pƒnico pode ser o retorno aos locais onde os ataques ocorreram.;Psychology;Researchers;None
521;manually constructed;SetD;107;Todavia, transtornos de pƒnico frequentes e de longa dura‡Æo com a presen‡a de comportamento de esquiva demandarÆo um tratamento combinando o uso de medicamentos e psicoterapia.;Psychology;Researchers;None
522;manually constructed;SetD;110;O sistema imunol¢gico possui uma mem¢ria relacionada a exposi‡äes anteriores a invasores, de modo que invasäes subsequentes serÆo combatidas mais eficientemente.;Biology;Researchers;None
523;manually constructed;SetD;111;Uma vez que o invasor ‚ reconhecido, os fag¢citos cumprem seu papel de fagocit -lo.;Biology;Researchers;None
524;manually constructed;SetD;113;Na ausˆncia de invasores, a secre‡Æo de citocina cessa e ocorre a ingestÆo dos gl¢bulos brancos ap¢s sua apoptose.;Biology;Researchers;None
525;manually constructed;SetD;114;A ocorrˆncia de complica‡äes em pacientes, como infec‡äes, doen‡as autoimunes ou cƒnceres est  associada ao desenvolvimento de imunodeficiˆncias.;Biology;Researchers;None
526;manually constructed;SetD;116;A subnutri‡Æo, com ocorrˆncia frequente em idosos, compromete as respostas imunes.;Biology;Researchers;None
527;manually constructed;SetD;117;A ataxia-telangiectasia ‚ caracterizada por uma deficiˆncia humoral e celular cujos efeitos sÆo descoordena‡Æo motora, dilata‡Æo capilar e infec‡äes recorrentes devido … imunodeficiˆncia.;Biology;Researchers;None
528;manually constructed;SetD;119;Frequentemente, pacientes apresentam carˆncia de IgA e IgE.;Biology;Researchers;None
529;manually constructed;SetD;121;Devido a altera‡äes end¢crinas, podem surgir anormalidades como disgenesia gon dica, atrofia testicular e diabetes mellitus.;Biology;Researchers;None
530;manually constructed;SetD;122;Pneumonia, bronquiectasia e doen‡as pulmonares cr“nicas tˆm como causa infec‡äes sinopulmonares recorrentes. ;Biology;Researchers;None
531;manually constructed;SetD;123;Caso haja suspeita de doen‡a end¢crina ou cƒncer por parte dos m‚dicos, sÆo realizados testes em busca de anormalidades.;Biology;Researchers;None
532;manually constructed;SetD;124;A administra‡Æo de antibi¢ticos e a reposi‡Æo de imunoglobulinas sÆo utilizadas na preven‡Æo de infec‡äes.;Biology;Researchers;None
533;manually constructed;SetD;125;A reflexÆo da luz ‚ um fen“meno caracterizado pela incidˆncia de luz em uma superf¡cie refletora e sua reflexÆo ao seu meio de origem.;Physics;Researchers;None
534;manually constructed;SetD;126;A condu‡Æo t‚rmica ou difusÆo t‚rmica ‚ a propaga‡Æo de calor em um meio material por meio da agita‡Æo das mol‚culas.;Physics;Researchers;None
535;manually constructed;SetD;127;Ao ser colocada uma barra de ferro pr¢xima do fogo, a extremidade da mÆo logo apresentar  um aumento de temperatura tamb‚m.;Physics;Researchers;None
536;manually constructed;SetD;128;Primeiramente, a energia das mol‚culas pr¢ximas do fogo se eleva, aumentando a temperatura nessa extremidade, entÆo por meio de colisäes de part¡culas o calor ‚ transmitido para a outra extremidade at‚ que todo o corpo eleve sua temperatura.;Physics;Researchers;None
537;manually constructed;SetD;129;A condu‡Æo t‚rmica ocorre de maneira diferenciada em diferentes materiais, o que pode classific -lo como condutor ou isolante.;Physics;Researchers;None
538;manually constructed;SetD;130;Essa transferˆncia de calor ‚ mais eficiente em substƒncias condutoras, por exemplo os metais.;Physics;Researchers;None
539;manually constructed;SetD;131;Nos materiais maus condutores ou isolantes, por exemplo a borracha e a lÆ, esse processo ocorre muito mais lentamente.;Physics;Researchers;None
540;manually constructed;SetD;132;A convec‡Æo ‚ a propaga‡Æo de calor observ vel em fluidos em geral devido … diferen‡a de densidade entre as partes do sistema.;Physics;Researchers;None
541;manually constructed;SetD;133;A convec‡Æo ‚ o processo de transferˆncia de calor presente nos fluidos, devido a diferen‡as de densidade entre as partes do sistema.;Physics;Researchers;None
542;manually constructed;SetD;134;O resfriamento dos alimentos na geladeira ocorre devido a isso.;Physics;Researchers;None
543;manually constructed;SetD;135;Devido ao fato de a densidade do ar frio ser maior que a do ar quente, o congelador se localiza na parte superior da geladeira.;Physics;Researchers;None
544;manually constructed;SetD;136;Por meio da irradia‡Æo t‚rmica ou radia‡Æo de corpo negro, corpos de qualquer temperatura possuem a capacidade de transmitir calor na forma de ondas eletromagn‚ticas.;Physics;Researchers;None
545;manually constructed;SetD;137;A irradia‡Æo t‚rmica ‚ uma forma de transferˆncia de calor por meio de ondas eletromagn‚ticas.;Physics;Researchers;None
546;manually constructed;SetD;138;Ao contr rio da irradia‡Æo, que pode ocorrer no v cuo e em meios materiais, a condu‡Æo e a convec‡Æo ocorrem somente em meios materiais.;Physics;Researchers;None
547;manually constructed;SetD;139;"Para ocorrer condu‡Æo e convec‡Æo, ‚ necess rio que exista um meio material; no entanto, a irradia‡Æo nÆo possui essa restri‡Æo e pode ocorrer tamb‚m no v cuo.";Physics;Researchers;None
548;manually constructed;SetD;140; desse modo que ocorre o aquecimento di rio da Terra pelo sol e a manuten‡Æo da temperatura do caf‚ em uma garrafa t‚rmica por um longo tempo.;Physics;Researchers;None
549;manually constructed;SetD;141;A corrente el‚trica ‚ definida como o movimento ordenado de ¡ons ou el‚trons em um sistema condutor.;Physics;Researchers;None
550;manually constructed;SetD;142;A eletrost tica estuda os efeitos de cargas el‚tricas em repouso, incluindo conceitos como for‡a eletrost tica, campo el‚trico e potencial el‚trico.;Physics;Researchers;None
551;manually constructed;SetD;143;A eletrost tica explica o comportamento das cargas el‚tricas em estado de repouso e suas intera‡äes com outras cargas.;Physics;Researchers;None
552;manually constructed;SetD;144;A eletrodinƒmica se dedica ao estudo de cargas el‚tricas em movimento, explicando conceitos como corrente el‚trica, resistores e capacitores.;Physics;Researchers;None
553;manually constructed;SetD;145;A Eletrodinƒmica estuda os fen“menos envolvidos com as cargas el‚tricas em movimento.;Physics;Researchers;None
554;manually constructed;SetD;146;O eletromagnetismo dedica-se ao estudo de fen“menos el‚tricos e magn‚ticos, mais especificamente a corrente el‚trica, o campo magn‚tico e for‡as magn‚ticas.;Physics;Researchers;None
555;manually constructed;SetD;147;O eletromagnetismo dedica-se ao estudo de fen“menos relacionados tanto … eletricidade quanto ao magnetismo. ;Physics;Researchers;None
556;manually constructed;SetD;148;A corrente el‚trica pode ser definida como o fluxo ordenado de el‚trons ou como o deslocamento de cargas em um condutor, se existir diferen‡a de potencial entre as extremidades.;Physics;Researchers;None
557;manually constructed;SetD;149;Aÿcorrente el‚tricaÿ‚ o fluxo orientado deÿcargas el‚tricas em solu‡äes i“nicas ou em um condutor s¢lido.;Physics;Researchers;None
558;manually constructed;SetD;150;O circuito el‚trico ‚ um sistema fechado cujo ponto inicial ‚ o mesmo ponto final, que permite a passagem de corrente el‚trica.;Physics;Researchers;None
559;manually constructed;SetD;151;A diferen‡a de potencial, ou tensÆo el‚trica, caracteriza-se como a diferen‡a entre o potencial el‚trico de dois pontos em um condutor.;Physics;Researchers;None
560;manually constructed;SetD;152;O campo magn‚tico ‚ criado pelo ¡mÆ ao redor de um carga magn‚tica em um espa‡o.;Physics;Researchers;None
561;manually constructed;SetD;153;A corrente el‚trica ‚ considerada cont¡nua se o sentido das cargas el‚tricas em um circuito for sempre o mesmo.;Physics;Researchers;None
562;manually constructed;SetD;154;Se o sentido das cargas el‚tricas for vari vel, a corrente el‚trica ‚ considerada corrente alternada.;Physics;Researchers;None
563;manually constructed;SetD;155;A Lei de Joule, ou Efeito Joule, ocorre devido … transferˆncia de calor causada pela colisÆo de el‚trons acelerados por for‡as el‚tricas com os  tomos do material, com isso energia el‚trica ‚ convertida em energia t‚rmica.;Physics;Researchers;None
564;manually constructed;SetD;159;No tratamento da s¡ndrome de Ch‚diak-Higashi, antibi¢ticos profil ticos podem agir na preven‡Æo de infec‡äes, e interferon na restaura‡Æo de parte das fun‡äes do sistema imune.;Biology;Researchers;None
565;manually constructed;SetD;160;Por vezes, um al¡vio tempor rio dos sintomas decorre do uso de corticosteroides e a remo‡Æo do ba‡o.;Biology;Researchers;None
566;manually constructed;SetD;164;A candid¡ase mucocutƒnea cr“nica ‚ um dist£rbio de imunodeficiˆncia nas c‚lulas T cujas causas podem ser uma ou duas muta‡äes nessas c‚lulas.;Biology;Researchers;None
567;manually constructed;SetD;168;O diagn¢stico da candid¡ase mucocutƒnea cr“nica est  relacionado … presen‡a de candid¡ase recorrente na ausˆncia de outra causa conhecida, como diabetes ou uso de antibi¢ticos.;Biology;Researchers;None
568;manually constructed;SetD;169;Geralmente, as infec‡äes podem ser tratadas por meio do uso de antif£ngicos t¢picos.;Biology;Researchers;None
569;manually constructed;SetD;171;A heran‡a da doen‡a ‚ autoss“mica e recessiva.;Biology;Researchers;None
570;manually constructed;SetD;174;Rec‚m-nascidos em estado grave apresentam infec‡äes nos tecidos moles, recorrentes ou persistentes at‚ a morte do tecido. NÆo h  forma‡Æo de pus e a queda do cordÆo umbilical com atraso de pelo menos trˆs semanas.;Biology;Researchers;None
571;manually constructed;SetD;175;H  uma dificuldade crescente no controle das infec‡äes.;Biology;Researchers;None
572;manually constructed;SetD;176;A transmissÆo de calor que pode ocorrer entre dois corpos pode ser classificada como condu‡Æo, convec‡Æo ou irradia‡Æo.;Physics;Researchers;None
573;manually constructed;SetD;177;O calor ‚ um tipo de energia cuja transferˆncia de um corpo para o outro ocorre diante de uma diferen‡a de temperatura entre eles.;Physics;Researchers;None
574;manually constructed;SetD;179;A terapia gen‚tica em estudo visando o tratamento desta doen‡a tem se mostrado promissora.;Psychology;Researchers;None
575;manually constructed;SetD;180;Na fase inicial dos transtornos bipolares, considerada a fase aguda dos sintomas, ocorrem frequentes reca¡das e remissäes.;Psychology;Researchers;None
576;manually constructed;SetD;181;Segundo a f¡sica, temperatura ‚ a medida do estado t‚rmico de um corpo ou sistema, que se caracteriza como um valor proporcional a agita‡Æo, ou seja, a energia cin‚tica, das mol‚culas.;Physics;Researchers;None
577;manually constructed;SetD;182;Ao elevar a temperatura de um corpo, ele se expande devido ao aumento da distƒncia entre suas mol‚culas causado pelo maior grau de agita‡Æo das mol‚culas.;Physics;Researchers;None
578;manually constructed;SetD;186;Motiva‡Æo ‚ uma for‡a capaz de acionar e direcionar o comportamento” durante toda a vida de um indiv¡duo.;Psychology;Researchers;None
579;manually constructed;SetD;188;A criatividade pode ser definida como uma gama de capacidades que permitem a um indiv¡duo criar e se adaptar  em novos contextos.;Psychology;Researchers;None
580;manually constructed;SetD;189;Hipnose ‚ um estado alterado de consciˆncia no qual torna-se dispon¡vel o conhecimento adquirido durante toda a vida.;Psychology;Researchers;None
581;manually constructed;SetD;190;Agorafobia ‚ a fobia de lugares abertos, constituindo um conjunto de fobias m£ltiplas e difusas relacionadas … ansiedade generalizada e redu‡Æo da possibilidade de afastamento de locais considerados seguros.;Psychology;Researchers;None
582;manually constructed;SetD;191;inteligˆncia emocional ‚ um tipo de inteligˆncia relacionada …s emo‡äes direcionadas em prol de si mesmo.;Psychology;Researchers;None
583;manually constructed;SetD;192;Sonambulismo ‚ um transtorno do sono que leva pessoas a andar ou realizar atividades durante o sono.;Psychology;Researchers;None
584;manually constructed;SetD;193;Segundo a defini‡Æo da Organiza‡Æo Mundial de Sa£de (OMS), a deficiˆncia mental caracteriza uma interrup‡Æo ou desenvolvimento incompleto do funcionamento mental, alterando as faculdades associadas ao n¡vel global de inteligˆncia (fun‡äes cognitivas, linguagem, motricidade e capacidades sociais).;Psychology;Researchers;None
585;manually constructed;SetD;194;Autoestima ‚ a avalia‡Æo  de si mesmo, associada ao valor ou sentimento que se tem de si e aos demais comportamentos e pensamentos relacionados … confian‡a, seguran‡a e valor que o indiv¡duo d  a si nas rela‡äes e intera‡äes com outras pessoas e com o mundo.;Psychology;Researchers;None
586;manually constructed;SetD;195;A baixa autoestima pode agir como o gatilho de muitos problemas psicol¢gicos, como depressÆo, neurose, timidez e vergonha, o que a caracteriza como um dos principais temas discutidos em uma terapia psicol¢gica.;Psychology;Researchers;None
587;manually constructed;SetD;196;Psicose ‚ um tipo de doen‡a mental caracterizada por del¡rios e alucina‡äes.;Psychology;Researchers;None
588;manually constructed;SetD;197;A depressÆo ‚ um dist£rbio capaz de gerar tristeza profunda, perda de interesse generalizado, falta de ƒnimo, de apetite, ausˆncia de prazer e oscila‡äes de humor que podem levar a pensamentos suicidas.;Psychology;Researchers;None
589;manually constructed;SetD;198;Ansiedade ‚ um sentimento de medo e apreensÆo caracterizado por tensÆo ou desconforto causado pela antecipa‡Æo de perigo ou de algo desconhecido.;Psychology;Researchers;None
590;manually constructed;SetD;199;A mecƒnica ‚ a parte da f¡sica respons vel pelo estudo e pela an lise do movimento e do repouso dos corpos em sua evolu‡Æo no tempo.;Physics;Researchers;None
591;manually constructed;SetD;200;O eletromagnetismo est  associado … teoria unificada elaborada por James Maxwell com o objetivo de relacionar diretamente a eletricidade e o magnetismo.;Physics;Researchers;None
592;manually constructed;SetD;201;Ondas eletromagn‚ticas: sÆo resultado da combina‡Æo de campo el‚trico com campo magn‚tico.;Physics;Researchers;None
593;manually constructed;SetD;202;De acordo com a f¡sica, a onda ‚ uma perturba‡Æo com a capacidade de se propagar no espa‡o ou em qualquer outro meio.;Physics;Researchers;None
594;manually constructed;SetD;203;Trajet¢ria pode ser definida como o conjunto de posi‡äes sucessivas ocupadas por um m¢vel no decorrer do tempo.;Physics;Researchers;None
595;manually constructed;SetD;204;RegressÆo, segundo Sigmund Freud, ‚ um mecanismo de defesa cujo prop¢sito ‚ a reversÆo tempor ria ou a longo prazo do ego para um est gio anterior de desenvolvimento.;Psychology;Researchers;None
596;manually constructed;SetD;205;Espa‡o compreende a medida do comprimento da trajet¢ria do corpo em movimento.;Physics;Researchers;None
597;manually constructed;SetD;206;Um corpo possui movimento se mudar de posi‡Æo ao longo do tempo em rela‡Æo a um referencial.;Physics;Researchers;None
598;manually constructed;SetD;207;Na an lise dos movimentos, ‚ poss¡vel utilizar como referencial um sistema de coordenadas cartesianas.;Physics;Researchers;None
599;manually constructed;SetD;208;Considera-se um corpo em repouso sempre que tiver posi‡Æo constante em rela‡Æo ao referencial adotado no decorrer do tempo.;Physics;Researchers;None
600;manually constructed;SetD;209;M¢vel consiste em qualquer corpo cuja posi‡Æo no decorrer do tempo se altera em rela‡Æo a  determinado referencial;Physics;Researchers;None
